"year","unitid","inst_name","state_name","years_after_entry","earnings_mean"
"2008","157535","Pikeville College","Kentucky","7","31100"
"2008","157535","Pikeville College","Kentucky","9","38700"
"2008","157632","Saint Catharine College","Kentucky","7","31900"
"2008","157632","Saint Catharine College","Kentucky","9","35200"
"2008","157757","Spalding University","Kentucky","7","41100"
"2008","157757","Spalding University","Kentucky","9","45200"
"2008","157809","Thomas More College","Kentucky","7","44900"
"2008","157809","Thomas More College","Kentucky","9","52200"
"2008","157818","Transylvania University","Kentucky","7","37400"
"2008","157818","Transylvania University","Kentucky","9","48300"
"2008","157863","Union College","Kentucky","7","31000"
"2008","157863","Union College","Kentucky","9","40000"
"2008","157951","Western Kentucky University","Kentucky","7","33100"
"2008","157951","Western Kentucky University","Kentucky","9","36700"
"2008","260947","Christian Life College","Illinois","7","Suppressed data"
"2008","260947","Christian Life College","Illinois","9","Suppressed data"
"2008","260956","Knowledge Systems Institute","Illinois","7","Suppressed data"
"2008","260956","Knowledge Systems Institute","Illinois","9","Suppressed data"
"2008","409254","Erikson Institute","Illinois","7","Suppressed data"
"2008","437866","Union College-Bennett Center","Kentucky","7","31000"
"2008","437866","Union College-Bennett Center","Kentucky","9","40000"
"2007","142832","Adler School of Professional Psychology","Illinois","6","Suppressed data"
"2007","143048","School of the Art Institute of Chicago","Illinois","10","39200"
"2007","143048","School of the Art Institute of Chicago","Illinois","6","30500"
"2007","143048","School of the Art Institute of Chicago","Illinois","8","34200"
"2007","143084","Augustana College","Illinois","10","58100"
"2007","143084","Augustana College","Illinois","6","41500"
"2007","143084","Augustana College","Illinois","8","51800"
"2007","143118","Aurora University","Illinois","10","47200"
"2007","143118","Aurora University","Illinois","6","38400"
"2007","143118","Aurora University","Illinois","8","45400"
"2007","143288","Blackburn College","Illinois","10","40500"
"2007","143288","Blackburn College","Illinois","6","32800"
"2007","143288","Blackburn College","Illinois","8","35900"
"2007","143297","Blessing Rieman College of Nursing","Illinois","10","Suppressed data"
"2007","143297","Blessing Rieman College of Nursing","Illinois","6","50300"
"2007","143297","Blessing Rieman College of Nursing","Illinois","8","Suppressed data"
"2007","143358","Bradley University","Illinois","10","59900"
"2007","143358","Bradley University","Illinois","6","47600"
"2007","143358","Bradley University","Illinois","8","53200"
"2007","143853","Midwestern University","Illinois","10","102100"
"2007","143853","Midwestern University","Illinois","6","96400"
"2007","143853","Midwestern University","Illinois","8","102300"
"2007","143978","Chicago School of Professional Psychology","Illinois","10","Suppressed data"
"2007","143978","Chicago School of Professional Psychology","Illinois","6","Suppressed data"
"2007","144005","Chicago State University","Illinois","10","40000"
"2007","144005","Chicago State University","Illinois","6","33100"
"2007","144005","Chicago State University","Illinois","8","35600"
"2007","144014","Chicago Theological Seminary","Illinois","8","Suppressed data"
"2007","144050","University of Chicago","Illinois","10","94300"
"2007","144050","University of Chicago","Illinois","6","76600"
"2007","144050","University of Chicago","Illinois","8","82700"
"2007","144281","Columbia College Chicago","Illinois","10","38300"
"2007","144281","Columbia College Chicago","Illinois","6","30400"
"2007","144281","Columbia College Chicago","Illinois","8","33800"
"2007","144351","Concordia University","Illinois","10","45500"
"2007","144351","Concordia University","Illinois","6","39400"
"2007","144351","Concordia University","Illinois","8","41900"
"2007","144740","DePaul University","Illinois","10","59300"
"2007","144740","DePaul University","Illinois","6","47700"
"2007","144740","DePaul University","Illinois","8","54200"
"2007","144883","East-West University","Illinois","10","27100"
"2007","144883","East-West University","Illinois","6","24200"
"2007","144883","East-West University","Illinois","8","25900"
"2007","144892","Eastern Illinois University","Illinois","10","47700"
"2007","144892","Eastern Illinois University","Illinois","6","37000"
"2007","144892","Eastern Illinois University","Illinois","8","43200"
"2007","144962","Elmhurst College","Illinois","10","56000"
"2007","144962","Elmhurst College","Illinois","6","43700"
"2007","144962","Elmhurst College","Illinois","8","50900"
"2007","144971","Eureka College","Illinois","10","49000"
"2007","144971","Eureka College","Illinois","6","33000"
"2007","144971","Eureka College","Illinois","8","40900"
"2007","145275","Garrett-Evangelical Theological Seminary","Illinois","10","Suppressed data"
"2007","145275","Garrett-Evangelical Theological Seminary","Illinois","6","Suppressed data"
"2007","145275","Garrett-Evangelical Theological Seminary","Illinois","8","Suppressed data"
"2007","145336","Governors State University","Illinois","10","45300"
"2007","145336","Governors State University","Illinois","6","39700"
"2007","145336","Governors State University","Illinois","8","43700"
"2007","145372","Greenville College","Illinois","10","40900"
"2007","145372","Greenville College","Illinois","6","35000"
"2007","145372","Greenville College","Illinois","8","39100"
"2007","145497","Hebrew Theological College","Illinois","10","Suppressed data"
"2007","145497","Hebrew Theological College","Illinois","6","18600"
"2007","145497","Hebrew Theological College","Illinois","8","34700"
"2007","145558","Rosalind Franklin University of Medicine and Science","Illinois","10","Suppressed data"
"2007","145558","Rosalind Franklin University of Medicine and Science","Illinois","6","72500"
"2007","145558","Rosalind Franklin University of Medicine and Science","Illinois","8","127300"
"2007","145600","University of Illinois at Chicago","Illinois","10","56600"
"2007","145600","University of Illinois at Chicago","Illinois","6","46300"
"2007","145600","University of Illinois at Chicago","Illinois","8","54200"
"2007","145619","Benedictine University","Illinois","10","57600"
"2007","145619","Benedictine University","Illinois","6","46100"
"2007","145619","Benedictine University","Illinois","8","49100"
"2007","145628","Illinois College of Optometry","Illinois","10","Suppressed data"
"2007","145628","Illinois College of Optometry","Illinois","6","80300"
"2007","145628","Illinois College of Optometry","Illinois","8","88000"
"2007","145637","University of Illinois at Urbana-Champaign","Illinois","10","68500"
"2007","145637","University of Illinois at Urbana-Champaign","Illinois","6","51100"
"2007","145637","University of Illinois at Urbana-Champaign","Illinois","8","59900"
"2007","145646","Illinois Wesleyan University","Illinois","10","63100"
"2007","145646","Illinois Wesleyan University","Illinois","6","47200"
"2007","145646","Illinois Wesleyan University","Illinois","8","53000"
"2007","145691","Illinois College","Illinois","10","44300"
"2007","145691","Illinois College","Illinois","6","33200"
"2007","145691","Illinois College","Illinois","8","39300"
"2007","145725","Illinois Institute of Technology","Illinois","10","77100"
"2007","145725","Illinois Institute of Technology","Illinois","6","62200"
"2007","145725","Illinois Institute of Technology","Illinois","8","67400"
"2007","145813","Illinois State University","Illinois","10","50900"
"2007","145813","Illinois State University","Illinois","6","40500"
"2007","145813","Illinois State University","Illinois","8","45900"
"2007","146241","The John Marshall Law School","Illinois","6","Suppressed data"
"2007","146339","Judson University","Illinois","10","48900"
"2007","146339","Judson University","Illinois","6","39700"
"2007","146339","Judson University","Illinois","8","40900"
"2007","146393","Kendall College","Illinois","10","43800"
"2007","146393","Kendall College","Illinois","6","36300"
"2007","146393","Kendall College","Illinois","8","40400"
"2007","146427","Knox College","Illinois","10","52500"
"2007","146427","Knox College","Illinois","6","33800"
"2007","146427","Knox College","Illinois","8","42200"
"2007","146481","Lake Forest College","Illinois","10","61400"
"2007","146481","Lake Forest College","Illinois","6","42000"
"2007","146481","Lake Forest College","Illinois","8","55900"
"2007","146490","Lake Forest Graduate School of Management","Illinois","6","Suppressed data"
"2007","146490","Lake Forest Graduate School of Management","Illinois","8","Suppressed data"
"2007","146533","Lakeview College of Nursing","Illinois","10","Suppressed data"
"2007","146533","Lakeview College of Nursing","Illinois","6","Suppressed data"
"2007","146533","Lakeview College of Nursing","Illinois","8","Suppressed data"
"2007","146612","Lewis University","Illinois","10","55300"
"2007","146612","Lewis University","Illinois","6","41800"
"2007","146612","Lewis University","Illinois","8","48900"
"2007","146621","Lexington College","Illinois","10","Suppressed data"
"2007","146621","Lexington College","Illinois","6","Suppressed data"
"2007","146621","Lexington College","Illinois","8","Suppressed data"
"2007","146667","Lincoln Christian College and Seminary","Illinois","10","30000"
"2007","146667","Lincoln Christian College and Seminary","Illinois","6","30100"
"2007","146667","Lincoln Christian College and Seminary","Illinois","8","30500"
"2007","146676","Lincoln College","Illinois","10","35200"
"2007","146676","Lincoln College","Illinois","6","27500"
"2007","146676","Lincoln College","Illinois","8","30000"
"2007","146719","Loyola University Chicago","Illinois","10","59800"
"2007","146719","Loyola University Chicago","Illinois","6","44400"
"2007","146719","Loyola University Chicago","Illinois","8","53200"
"2007","146755","Trinity College of Nursing and Health Sciences","Illinois","10","48900"
"2007","146755","Trinity College of Nursing and Health Sciences","Illinois","6","41700"
"2007","146755","Trinity College of Nursing and Health Sciences","Illinois","8","43900"
"2007","146825","MacMurray College","Illinois","10","43700"
"2007","146825","MacMurray College","Illinois","6","32400"
"2007","146825","MacMurray College","Illinois","8","35300"
"2007","147013","McKendree University","Illinois","10","50700"
"2007","147013","McKendree University","Illinois","6","38400"
"2007","147013","McKendree University","Illinois","8","44000"
"2007","147031","Meadville-Lombard Theological School","Illinois","6","Suppressed data"
"2007","147031","Meadville-Lombard Theological School","Illinois","8","Suppressed data"
"2007","147244","Millikin University","Illinois","10","48900"
"2007","147244","Millikin University","Illinois","6","38500"
"2007","147244","Millikin University","Illinois","8","44500"
"2007","147341","Monmouth College","Illinois","10","45800"
